osu file format v14

[General]
AudioFilename: Canon (blazing summer mix).mp3
AudioLeadIn: 0
PreviewTime: 52965
Countdown: 0
SampleSet: Soft
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 1
SpecialStyle: 0
WidescreenStoryboard: 1

[Editor]
DistanceSpacing: 1.2
BeatDivisor: 4
GridSize: 16
TimelineZoom: 1.1

[Metadata]
Title:6K Starter Practice Pack
TitleUnicode:6K Starter Practice Pack
Artist:Various Artists
ArtistUnicode:Various Artists
Creator:QQwiwi2012
Version:[4] Uesugi Uta with HoshiA - Canon (blazing summer mix)
Source:
Tags:itg in the groove kyle ward bms Lagoona Always in my Uniq Amore DJ Doo Do U Love Me Cyrex Starfield Missing Heart Charlene Banzai Zodiac カラフル・サウンズ・ポート CHERRY DOLL Colorful Sounds Port Hands up! Digital Explosion Mythology 上杉うた with 星明 Canon (blazing summer mix) celas with StarL Vanilla Ninja Tough Enough The Beginning Queen of Light Smiley Fantasia Andreas Viklund Sweet Things Xacla a.k.a. fen deep blue sunrise anubasu-anubasu The Island of Albatross Nina Let My Go Blind KaW Kagami E-Rotic Touch Me Erotic Twilight white crystal sensitive Shiraishi horizon しらいし Lemmings on the Run Oasis F Rabbeat The Universe Festival MD10 Junk Qualia SHANADOO King Kong Land of imagination 梅干茶漬け Galaxy in Toybox Umeboshi Chazuke kozato D-period -moonlit world line- Nick Furry vs. 悪いケモノ-A 蝎虎天体 Warui Kemono-A Lacertid Mind Reflection Da Roots (Folk YOASOBI 夜に駆ける Yoru ni Kakeru Rochelle Mouth BeautifulDay Feel The O2Jam! in Belize Crispy Bubble Dancer Lime Daydreamer SHK 月哀月夜 Sad of the Moon Night of the
BeatmapID:3347788
BeatmapSetID:1640166

[Difficulty]
HPDrainRate:6
CircleSize:6
OverallDifficulty:6
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"Canon (blazing summer mix).jpg",0,0
298,192,84413,1,0,0:0:0:0:
213,192,84620,1,0,0:0:0:0:
469,192,84827,1,0,0:0:0:0:
128,192,85034,1,0,0:0:0:0:
298,192,85241,1,0,0:0:0:0:
384,192,85448,1,0,0:0:0:0:
42,192,85655,1,0,0:0:0:0:
469,192,86068,1,0,0:0:0:0:
298,192,86275,1,0,0:0:0:0:
128,192,86482,1,0,0:0:0:0:
213,192,86689,1,0,0:0:0:0:
384,192,86896,1,0,0:0:0:0:
42,192,87103,1,0,0:0:0:0:
298,192,87310,1,0,0:0:0:0:
128,192,87724,1,0,0:0:0:0:
469,192,88137,1,0,0:0:0:0:
213,192,88551,1,0,0:0:0:0:
213,192,88758,1,0,0:0:0:0:
298,192,88965,1,0,0:0:0:0:
298,192,89172,1,0,0:0:0:0:
469,192,89379,1,0,0:0:0:0:
384,192,89586,1,0,0:0:0:0:
128,192,89793,1,0,0:0:0:0:
42,192,90000,1,0,0:0:0:0:
128,192,90206,1,0,0:0:0:0:
384,192,90413,1,0,0:0:0:0:
469,192,90620,1,0,0:0:0:0:
384,192,90827,1,0,0:0:0:0:
213,192,91034,1,0,0:0:0:0:
42,192,91241,1,0,0:0:0:0:
213,192,91448,1,0,0:0:0:0:
298,192,91655,1,0,0:0:0:0:
469,192,91862,1,0,0:0:0:0:
298,192,92068,1,0,0:0:0:0:
213,192,92275,1,0,0:0:0:0:
42,192,92482,1,0,0:0:0:0:
384,192,92689,1,0,0:0:0:0:
469,192,92689,1,0,0:0:0:0:
298,192,92896,1,0,0:0:0:0:
213,192,93103,1,0,0:0:0:0:
128,192,93310,1,0,0:0:0:0:
298,192,93517,1,0,0:0:0:0:
469,192,93517,1,0,0:0:0:0:
213,192,93724,1,0,0:0:0:0:
128,192,93931,1,0,0:0:0:0:
42,192,94137,1,0,0:0:0:0:
298,192,94344,1,0,0:0:0:0:
469,192,94344,1,0,0:0:0:0:
213,192,94551,1,0,0:0:0:0:
384,192,94758,1,0,0:0:0:0:
128,192,94758,1,0,0:0:0:0:
298,192,94965,1,0,0:0:0:0:
213,192,95172,1,0,0:0:0:0:
42,192,95172,128,0,95586:0:0:0:0:
298,192,95379,1,0,0:0:0:0:
384,192,95586,1,0,0:0:0:0:
128,192,95586,128,0,96000:0:0:0:0:
469,192,95793,1,0,0:0:0:0:
298,192,96000,1,0,0:0:0:0:
213,192,96206,1,0,0:0:0:0:
298,192,96413,1,0,0:0:0:0:
384,192,96620,1,0,0:0:0:0:
298,192,96827,1,0,0:0:0:0:
298,192,97034,1,0,0:0:0:0:
128,192,97241,1,0,0:0:0:0:
128,192,97448,1,0,0:0:0:0:
213,192,97655,1,0,0:0:0:0:
469,192,97862,1,0,0:0:0:0:
213,192,98068,1,0,0:0:0:0:
384,192,98275,1,0,0:0:0:0:
42,192,98482,1,0,0:0:0:0:
42,192,98689,1,0,0:0:0:0:
469,192,98896,1,0,0:0:0:0:
469,192,99103,1,0,0:0:0:0:
128,192,99310,1,0,0:0:0:0:
384,192,99517,1,0,0:0:0:0:
128,192,99724,1,0,0:0:0:0:
298,192,99931,1,0,0:0:0:0:
213,192,100137,1,0,0:0:0:0:
213,192,100344,1,0,0:0:0:0:
384,192,100551,1,0,0:0:0:0:
384,192,100758,1,0,0:0:0:0:
469,192,100965,1,0,0:0:0:0:
42,192,101172,1,0,0:0:0:0:
469,192,101379,1,0,0:0:0:0:
213,192,101586,1,0,0:0:0:0:
384,192,101793,1,0,0:0:0:0:
384,192,102000,1,0,0:0:0:0:
128,192,102206,1,0,0:0:0:0:
128,192,102413,1,0,0:0:0:0:
213,192,102620,1,0,0:0:0:0:
469,192,102620,1,0,0:0:0:0:
298,192,102827,1,0,0:0:0:0:
213,192,103034,1,0,0:0:0:0:
128,192,103241,1,0,0:0:0:0:
298,192,103448,1,0,0:0:0:0:
298,192,103655,1,0,0:0:0:0:
469,192,103862,1,0,0:0:0:0:
469,192,104068,1,0,0:0:0:0:
384,192,104275,1,0,0:0:0:0:
42,192,104482,1,0,0:0:0:0:
384,192,104689,1,0,0:0:0:0:
128,192,104896,1,0,0:0:0:0:
469,192,105103,1,0,0:0:0:0:
469,192,105310,1,0,0:0:0:0:
42,192,105517,1,0,0:0:0:0:
42,192,105724,1,0,0:0:0:0:
384,192,105931,1,0,0:0:0:0:
128,192,106137,1,0,0:0:0:0:
384,192,106344,1,0,0:0:0:0:
213,192,106551,1,0,0:0:0:0:
298,192,106758,1,0,0:0:0:0:
298,192,106965,1,0,0:0:0:0:
128,192,107172,1,0,0:0:0:0:
128,192,107379,1,0,0:0:0:0:
42,192,107586,1,0,0:0:0:0:
469,192,107793,1,0,0:0:0:0:
42,192,108000,1,0,0:0:0:0:
298,192,108206,1,0,0:0:0:0:
128,192,108413,1,0,0:0:0:0:
128,192,108620,1,0,0:0:0:0:
384,192,108827,1,0,0:0:0:0:
384,192,109034,1,0,0:0:0:0:
469,192,109241,1,0,0:0:0:0:
42,192,109241,1,0,0:0:0:0:
42,192,109862,1,0,0:0:0:0:
298,192,109862,1,0,0:0:0:0:
384,192,110896,1,0,0:0:0:0:
128,192,110896,1,0,0:0:0:0:
213,192,111517,1,0,0:0:0:0:
384,192,111517,1,0,0:0:0:0:
298,192,112551,1,0,0:0:0:0:
469,192,112551,1,0,0:0:0:0:
469,192,113172,1,0,0:0:0:0:
42,192,113172,1,0,0:0:0:0:
384,192,114206,1,0,0:0:0:0:
42,192,114206,1,0,0:0:0:0:
42,192,114827,1,0,0:0:0:0:
213,192,114827,1,0,0:0:0:0:
384,192,115448,1,0,0:0:0:0:
384,192,115655,1,0,0:0:0:0:
128,192,115862,1,0,0:0:0:0:
469,192,115862,1,0,0:0:0:0:
213,192,116068,1,0,0:0:0:0:
298,192,116275,1,0,0:0:0:0:
384,192,116482,1,0,0:0:0:0:
42,192,116482,1,0,0:0:0:0:
128,192,116689,1,0,0:0:0:0:
213,192,116896,1,0,0:0:0:0:
298,192,117103,1,0,0:0:0:0:
384,192,117310,1,0,0:0:0:0:
469,192,117517,1,0,0:0:0:0:
128,192,117517,1,0,0:0:0:0:
213,192,117724,1,0,0:0:0:0:
298,192,117931,1,0,0:0:0:0:
384,192,118137,1,0,0:0:0:0:
42,192,118137,1,0,0:0:0:0:
128,192,118344,1,0,0:0:0:0:
213,192,118551,1,0,0:0:0:0:
298,192,118758,1,0,0:0:0:0:
384,192,118965,1,0,0:0:0:0:
469,192,119172,1,0,0:0:0:0:
298,192,119172,1,0,0:0:0:0:
213,192,119379,1,0,0:0:0:0:
128,192,119586,1,0,0:0:0:0:
42,192,119793,1,0,0:0:0:0:
384,192,119793,1,0,0:0:0:0:
298,192,120000,1,0,0:0:0:0:
213,192,120206,1,0,0:0:0:0:
128,192,120413,1,0,0:0:0:0:
42,192,120620,1,0,0:0:0:0:
469,192,120827,1,0,0:0:0:0:
298,192,121034,1,0,0:0:0:0:
469,192,121241,1,0,0:0:0:0:
298,192,121448,1,0,0:0:0:0:
128,192,121655,1,0,0:0:0:0:
128,192,121862,1,0,0:0:0:0:
384,192,122068,1,0,0:0:0:0:
384,192,122275,1,0,0:0:0:0:
213,192,122482,1,0,0:0:0:0:
42,192,122482,1,0,0:0:0:0:
298,192,123103,1,0,0:0:0:0:
298,192,123310,1,0,0:0:0:0:
384,192,123517,1,0,0:0:0:0:
298,192,123724,1,0,0:0:0:0:
213,192,123931,1,0,0:0:0:0:
128,192,124137,1,0,0:0:0:0:
213,192,124758,1,0,0:0:0:0:
213,192,124965,1,0,0:0:0:0:
298,192,125172,1,0,0:0:0:0:
213,192,125379,1,0,0:0:0:0:
128,192,125586,1,0,0:0:0:0:
42,192,125793,1,0,0:0:0:0:
469,192,126000,1,0,0:0:0:0:
384,192,126206,1,0,0:0:0:0:
469,192,126413,1,0,0:0:0:0:
213,192,126620,1,0,0:0:0:0:
128,192,127448,1,0,0:0:0:0:
384,192,127862,1,0,0:0:0:0:
298,192,128275,1,0,0:0:0:0:
298,192,128896,1,0,0:0:0:0:
213,192,129103,1,0,0:0:0:0:
42,192,129103,1,0,0:0:0:0:
213,192,129724,1,0,0:0:0:0:
213,192,129931,1,0,0:0:0:0:
128,192,130137,1,0,0:0:0:0:
213,192,130344,1,0,0:0:0:0:
298,192,130551,1,0,0:0:0:0:
384,192,130758,1,0,0:0:0:0:
298,192,131379,1,0,0:0:0:0:
298,192,131586,1,0,0:0:0:0:
213,192,131793,1,0,0:0:0:0:
298,192,132000,1,0,0:0:0:0:
384,192,132206,1,0,0:0:0:0:
469,192,132413,1,0,0:0:0:0:
42,192,132620,1,0,0:0:0:0:
128,192,132827,1,0,0:0:0:0:
42,192,133034,1,0,0:0:0:0:
298,192,133241,1,0,0:0:0:0:
384,192,134068,1,0,0:0:0:0:
469,192,134068,1,0,0:0:0:0:
469,192,134275,1,0,0:0:0:0:
128,192,134482,1,0,0:0:0:0:
469,192,134482,1,0,0:0:0:0:
469,192,134689,1,0,0:0:0:0:
213,192,134896,1,0,0:0:0:0:
469,192,134896,1,0,0:0:0:0:
213,192,135517,1,0,0:0:0:0:
469,192,135724,1,0,0:0:0:0:
42,192,135724,1,0,0:0:0:0:
