osu file format v14

[General]
AudioFilename: D-period -moonlit world line-.mp3
AudioLeadIn: 0
PreviewTime: 54620
Countdown: 0
SampleSet: Soft
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 1
SpecialStyle: 0
WidescreenStoryboard: 1

[Editor]
DistanceSpacing: 1.2
BeatDivisor: 4
GridSize: 16
TimelineZoom: 1.5

[Metadata]
Title:6K Starter Practice Pack
TitleUnicode:6K Starter Practice Pack
Artist:Various Artists
ArtistUnicode:Various Artists
Creator:QQwiwi2012
Version:[9] kozato - D-period -moonlit world line-
Source:
Tags:itg in the groove kyle ward bms Lagoona Always in my Uniq Amore DJ Doo Do U Love Me Cyrex Starfield Missing Heart Charlene Banzai Zodiac カラフル・サウンズ・ポート CHERRY DOLL Colorful Sounds Port Hands up! Digital Explosion Mythology 上杉うた with 星明 Canon (blazing summer mix) celas with StarL Vanilla Ninja Tough Enough The Beginning Queen of Light Smiley Fantasia Andreas Viklund Sweet Things Xacla a.k.a. fen deep blue sunrise anubasu-anubasu The Island of Albatross Nina Let My Go Blind KaW Kagami E-Rotic Touch Me Erotic Twilight white crystal sensitive Shiraishi horizon しらいし Lemmings on the Run Oasis F Rabbeat The Universe Festival MD10 Junk Qualia SHANADOO King Kong Land of imagination 梅干茶漬け Galaxy in Toybox Umeboshi Chazuke kozato D-period -moonlit world line- Nick Furry vs. 悪いケモノ-A 蝎虎天体 Warui Kemono-A Lacertid Mind Reflection Da Roots (Folk YOASOBI 夜に駆ける Yoru ni Kakeru Rochelle Mouth BeautifulDay Feel The O2Jam! in Belize Crispy Bubble Dancer Lime Daydreamer SHK 月哀月夜 Sad of the Moon Night of the
BeatmapID:3347771
BeatmapSetID:1640166

[Difficulty]
HPDrainRate:7
CircleSize:6
OverallDifficulty:7
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"D-period -moonlit world line-.png",0,0
Sample,91137,0,"08c7_sy_bass_02.ogg",70
Sample,91241,0,"08a_sy_bass_87.ogg",70
Sample,91241,0,"08c7_sy_bass_03.ogg",70
Sample,91241,0,"07_sw_01.ogg",70
Sample,91344,0,"08c7_sy_bass_04.ogg",70
Sample,91344,0,"08a_sy_bass_88.ogg",70
Sample,91448,0,"07_sw_04.ogg",70
Sample,91448,0,"10_drums_kick.ogg",70
Sample,91448,0,"08c7_sy_bass_05.ogg",70
Sample,91448,0,"02_sy_bass_05.ogg",70
Sample,91448,0,"10_drums_sd.ogg",70
Sample,91448,0,"08a_sy_bass_89.ogg",70
Sample,91655,0,"07_sw_05.ogg",70
Sample,91655,0,"08c7_sy_bass_06.ogg",70
Sample,91655,0,"08a_sy_bass_90.ogg",70
Sample,91758,0,"08c7_sy_bass_07.ogg",70
Sample,91758,0,"08a_sy_bass_91.ogg",70
Sample,91758,0,"07_sw_06.ogg",70
Sample,91862,0,"10_drums_kick.ogg",70
Sample,91862,0,"02_sy_bass_05.ogg",70
Sample,91965,0,"08c7_sy_bass_08.ogg",70
Sample,91965,0,"08a_sy_bass_92.ogg",70
Sample,92068,0,"08a_sy_bass_93.ogg",70
Sample,92068,0,"07_sw_05.ogg",70
Sample,92068,0,"08c7_sy_bass_09.ogg",70
Sample,92172,0,"08a_sy_bass_94.ogg",70
Sample,92172,0,"08c7_sy_bass_10.ogg",70
Sample,92275,0,"08c7_sy_bass_11.ogg",70
Sample,92275,0,"10_drums_sd.ogg",70
Sample,92275,0,"07_sw_04.ogg",70
Sample,92275,0,"08a_sy_bass_95.ogg",70
Sample,92275,0,"02_sy_bass_05.ogg",70
Sample,92275,0,"10_drums_kick.ogg",70
Sample,92379,0,"08c7_sy_bass_12.ogg",70
Sample,92379,0,"08a_sy_bass_96.ogg",70
Sample,92482,0,"08c7_sy_bass_13.ogg",70
Sample,92482,0,"08a_sy_bass_97.ogg",70
Sample,92482,0,"07_sw_01.ogg",70
Sample,92586,0,"08a_sy_bass_98.ogg",70
Sample,92586,0,"08c7_sy_bass_14.ogg",70
Sample,92689,0,"10_drums_roop.ogg",70
Sample,92689,0,"04b_pp_05.ogg",70
Sample,92689,0,"10_drums_kick.ogg",70
Sample,92689,0,"08a_sy_bass_99.ogg",70
Sample,92689,0,"07_sw_04.ogg",70
Sample,92689,0,"02_sy_bass_05.ogg",70
Sample,92689,0,"08b_sy_bass_99.ogg",70
Sample,92689,0,"04a_pp_04.ogg",70
Sample,92793,0,"08b_sy_bass_100.ogg",70
Sample,92793,0,"08a_sy_bass_100.ogg",70
Sample,92896,0,"07_sw_01.ogg",70
Sample,92896,0,"08b_sy_bass_101.ogg",70
Sample,92896,0,"06_d50_03.ogg",70
Sample,92896,0,"08a_sy_bass_101.ogg",70
Sample,93000,0,"08a_sy_bass_102.ogg",70
Sample,93000,0,"08b_sy_bass_102.ogg",70
Sample,93103,0,"10_drums_sd.ogg",70
Sample,93103,0,"07_sw_04.ogg",70
Sample,93103,0,"08a_sy_bass_103.ogg",70
Sample,93103,0,"08b_sy_bass_103.ogg",70
Sample,93103,0,"02_sy_bass_05.ogg",70
Sample,93103,0,"10_drums_kick.ogg",70
Sample,93310,0,"08b_sy_bass_104.ogg",70
Sample,93310,0,"06_d50_03.ogg",70
Sample,93310,0,"07_sw_05.ogg",70
Sample,93310,0,"08a_sy_bass_104.ogg",70
Sample,93413,0,"07_sw_06.ogg",70
Sample,93413,0,"08b_sy_bass_105.ogg",70
Sample,93413,0,"08a_sy_bass_105.ogg",70
Sample,93517,0,"10_drums_kick.ogg",70
Sample,93517,0,"02_sy_bass_05.ogg",70
Sample,93620,0,"08a_sy_bass_106.ogg",70
Sample,93620,0,"08b_sy_bass_106.ogg",70
Sample,93724,0,"08b_sy_bass_107.ogg",70
Sample,93724,0,"06_d50_03.ogg",70
Sample,93724,0,"08a_sy_bass_107.ogg",70
Sample,93724,0,"07_sw_05.ogg",70
Sample,93827,0,"08a_sy_bass_108.ogg",70
Sample,93827,0,"08b_sy_bass_108.ogg",70
Sample,93931,0,"07_sw_04.ogg",70
Sample,93931,0,"10_drums_sd.ogg",70
Sample,93931,0,"10_drums_kick.ogg",70
Sample,93931,0,"08b_sy_bass_109.ogg",70
Sample,93931,0,"08a_sy_bass_109.ogg",70
Sample,93931,0,"02_sy_bass_05.ogg",70
Sample,94034,0,"08b_sy_bass_110.ogg",70
Sample,94034,0,"08a_sy_bass_110.ogg",70
Sample,94137,0,"06_d50_03.ogg",70
Sample,94137,0,"08a_sy_bass_111.ogg",70
Sample,94137,0,"07_sw_08.ogg",70
Sample,94137,0,"08b_sy_bass_111.ogg",70
Sample,94241,0,"08a_sy_bass_112.ogg",70
Sample,94241,0,"08b_sy_bass_112.ogg",70
Sample,94344,0,"02_sy_bass_03.ogg",70
Sample,94344,0,"01_piano_4_04.ogg",70
Sample,94344,0,"01_piano_4_07.ogg",70
Sample,94344,0,"04b_pp_03.ogg",70
Sample,94344,0,"06_d50_02.ogg",70
Sample,94344,0,"03_fp_05.ogg",70
Sample,94344,0,"10_drums_kick.ogg",70
Sample,94344,0,"07_sw_08.ogg",70
Sample,94344,0,"04a_pp_02.ogg",70
Sample,94344,0,"12_ws.ogg",70
Sample,94344,0,"10_drums_roop.ogg",70
Sample,94448,0,"06_d50_03.ogg",70
Sample,94551,0,"07_sw_07.ogg",70
Sample,94551,0,"05_os_04.ogg",70
Sample,94551,0,"06_d50_02.ogg",70
Sample,94655,0,"03_fp_04.ogg",70
Sample,94655,0,"06_d50_01.ogg",70
Sample,94758,0,"05_os_03.ogg",70
Sample,94758,0,"07_sw_06.ogg",70
Sample,94758,0,"06_d50_02.ogg",70
Sample,94758,0,"10_drums_kick.ogg",70
Sample,94758,0,"10_drums_sd.ogg",70
Sample,94758,0,"02_sy_bass_03.ogg",70
Sample,94862,0,"06_d50_04.ogg",70
Sample,94965,0,"03_fp_03.ogg",70
Sample,94965,0,"06_d50_02.ogg",70
Sample,94965,0,"07_sw_07.ogg",70
Sample,94965,0,"01_piano_4_04.ogg",70
Sample,94965,0,"05_os_04.ogg",70
Sample,95068,0,"06_d50_01.ogg",70
Sample,95068,0,"07_sw_06.ogg",70
Sample,95068,0,"05_os_02.ogg",70
Sample,95172,0,"10_drums_kick.ogg",70
Sample,95172,0,"03_fp_01.ogg",70
Sample,95172,0,"02_sy_bass_03.ogg",70
Sample,95172,0,"06_d50_02.ogg",70
Sample,95275,0,"06_d50_03.ogg",70
Sample,95379,0,"06_d50_04.ogg",70
Sample,95379,0,"07_sw_05.ogg",70
Sample,95379,0,"05_os_04.ogg",70
Sample,95482,0,"06_d50_03.ogg",70
Sample,95482,0,"03_fp_02.ogg",70
Sample,95586,0,"10_drums_sd.ogg",70
Sample,95586,0,"07_sw_04.ogg",70
Sample,95586,0,"02_sy_bass_03.ogg",70
Sample,95586,0,"10_drums_kick.ogg",70
Sample,95586,0,"01_piano_4_09.ogg",70
Sample,95586,0,"06_d50_06.ogg",70
Sample,95586,0,"05_os_03.ogg",70
Sample,95689,0,"06_d50_05.ogg",70
Sample,95793,0,"03_fp_03.ogg",70
Sample,95793,0,"07_sw_01.ogg",70
Sample,95793,0,"06_d50_04.ogg",70
Sample,95793,0,"05_os_04.ogg",70
Sample,95896,0,"05_os_06.ogg",70
Sample,95896,0,"06_d50_03.ogg",70
Sample,96000,0,"04b_pp_04.ogg",70
Sample,96000,0,"04a_pp_04.ogg",70
Sample,96000,0,"07_sw_04.ogg",70
Sample,96000,0,"10_drums_roop.ogg",70
Sample,96000,0,"03_fp_05.ogg",70
Sample,96000,0,"01_piano_4_08.ogg",70
Sample,96000,0,"02_sy_bass_04.ogg",70
Sample,96000,0,"10_drums_kick.ogg",70
Sample,96103,0,"07_sw_05.ogg",70
Sample,96206,0,"07_sw_06.ogg",70
Sample,96206,0,"06_d50_03.ogg",70
Sample,96206,0,"05_os_05.ogg",70
Sample,96310,0,"07_sw_04.ogg",70
Sample,96310,0,"03_fp_04.ogg",70
Sample,96413,0,"07_sw_08.ogg",70
Sample,96413,0,"10_drums_kick.ogg",70
Sample,96413,0,"05_os_04.ogg",70
Sample,96413,0,"10_drums_sd.ogg",70
Sample,96413,0,"02_sy_bass_04.ogg",70
Sample,96517,0,"07_sw_07.ogg",70
Sample,96620,0,"05_os_05.ogg",70
Sample,96620,0,"06_d50_03.ogg",70
Sample,96620,0,"03_fp_06.ogg",70
Sample,96620,0,"07_sw_06.ogg",70
Sample,96620,0,"01_piano_4_09.ogg",70
Sample,96724,0,"05_os_02.ogg",70
Sample,96724,0,"07_sw_05.ogg",70
Sample,96827,0,"03_fp_05.ogg",70
Sample,96827,0,"10_drums_kick.ogg",70
Sample,96827,0,"02_sy_bass_04.ogg",70
Sample,96827,0,"07_sw_04.ogg",70
Sample,97034,0,"06_d50_03.ogg",70
Sample,97034,0,"05_os_05.ogg",70
Sample,97034,0,"07_sw_05.ogg",70
Sample,97137,0,"03_fp_04.ogg",70
Sample,97241,0,"07_sw_06.ogg",70
Sample,97241,0,"10_drums_kick.ogg",70
Sample,97241,0,"10_drums_sd.ogg",70
Sample,97241,0,"05_os_04.ogg",70
Sample,97241,0,"02_sy_bass_04.ogg",70
Sample,97241,0,"01_piano_4_10.ogg",70
Sample,97448,0,"06_d50_03.ogg",70
Sample,97448,0,"03_fp_03.ogg",70
Sample,97448,0,"05_os_05.ogg",70
Sample,97448,0,"07_sw_04.ogg",70
Sample,97551,0,"05_os_04.ogg",70
Sample,97655,0,"04a_pp_03.ogg",70
Sample,97655,0,"06_d50_02.ogg",70
Sample,97655,0,"07_sw_08.ogg",70
Sample,97655,0,"10_drums_roop.ogg",70
Sample,97655,0,"02_sy_bass_05.ogg",70
Sample,97655,0,"03_fp_05.ogg",70
Sample,97655,0,"04b_pp_05.ogg",70
Sample,97655,0,"10_drums_kick.ogg",70
Sample,97655,0,"01_piano_4_11.ogg",70
Sample,97758,0,"06_d50_03.ogg",70
Sample,97862,0,"05_os_04.ogg",70
Sample,97862,0,"07_sw_07.ogg",70
Sample,97862,0,"06_d50_02.ogg",70
Sample,97965,0,"06_d50_01.ogg",70
Sample,97965,0,"03_fp_04.ogg",70
Sample,98068,0,"02_sy_bass_05.ogg",70
Sample,98068,0,"06_d50_02.ogg",70
Sample,98068,0,"10_drums_sd.ogg",70
Sample,98068,0,"07_sw_06.ogg",70
Sample,98068,0,"05_os_03.ogg",70
Sample,98068,0,"10_drums_kick.ogg",70
Sample,98172,0,"06_d50_04.ogg",70
Sample,98275,0,"05_os_04.ogg",70
Sample,98275,0,"01_piano_4_07.ogg",70
Sample,98275,0,"07_sw_07.ogg",70
Sample,98275,0,"06_d50_02.ogg",70
Sample,98275,0,"03_fp_03.ogg",70
Sample,98379,0,"06_d50_01.ogg",70
Sample,98379,0,"07_sw_06.ogg",70
Sample,98379,0,"05_os_02.ogg",70
Sample,98482,0,"02_sy_bass_05.ogg",70
Sample,98482,0,"06_d50_02.ogg",70
Sample,98482,0,"03_fp_01.ogg",70
Sample,98482,0,"10_drums_kick.ogg",70
Sample,98586,0,"06_d50_03.ogg",70
Sample,98689,0,"07_sw_05.ogg",70
Sample,98689,0,"05_os_04.ogg",70
Sample,98689,0,"06_d50_04.ogg",70
Sample,98793,0,"06_d50_03.ogg",70
Sample,98793,0,"03_fp_02.ogg",70
Sample,98896,0,"01_piano_4_06.ogg",70
Sample,98896,0,"07_sw_06.ogg",70
Sample,98896,0,"06_d50_06.ogg",70
Sample,98896,0,"10_drums_sd.ogg",70
Sample,98896,0,"05_os_03.ogg",70
Sample,98896,0,"02_sy_bass_05.ogg",70
Sample,98896,0,"10_drums_kick.ogg",70
Sample,99000,0,"06_d50_05.ogg",70
Sample,99103,0,"07_sw_01.ogg",70
Sample,99103,0,"05_os_04.ogg",70
Sample,99103,0,"03_fp_03.ogg",70
Sample,99103,0,"06_d50_04.ogg",70
Sample,99206,0,"05_os_06.ogg",70
Sample,99206,0,"06_d50_03.ogg",70
Sample,99310,0,"03_fp_05.ogg",70
Sample,99310,0,"07_sw_06.ogg",70
Sample,99310,0,"04b_pp_07_2nd.ogg",70
Sample,99310,0,"10_drums_kick.ogg",70
Sample,99310,0,"01_piano_4_04.ogg",70
Sample,99310,0,"10_drums_roop.ogg",70
Sample,99310,0,"04a_pp_03.ogg",70
Sample,99310,0,"02_sy_bass_05.ogg",70
Sample,99413,0,"07_sw_07.ogg",70
Sample,99517,0,"06_d50_03.ogg",70
Sample,99517,0,"07_sw_06.ogg",70
Sample,99517,0,"05_os_05.ogg",70
Sample,99620,0,"07_sw_05.ogg",70
Sample,99620,0,"03_fp_04.ogg",70
Sample,99724,0,"10_drums_sd.ogg",70
Sample,99724,0,"05_os_04.ogg",70
Sample,99724,0,"01_piano_4_07.ogg",70
Sample,99724,0,"07_sw_04.ogg",70
Sample,99724,0,"10_drums_kick.ogg",70
Sample,99724,0,"02_sy_bass_05.ogg",70
Sample,99931,0,"03_fp_06.ogg",70
Sample,99931,0,"07_sw_05.ogg",70
Sample,99931,0,"05_os_05.ogg",70
Sample,99931,0,"06_d50_03.ogg",70
Sample,100034,0,"05_os_02.ogg",70
Sample,100137,0,"02_sy_bass_02.ogg",70
Sample,100137,0,"03_fp_05.ogg",70
Sample,100137,0,"01_piano_4_08.ogg",70
Sample,100137,0,"10_drums_kick.ogg",70
Sample,100137,0,"04b_pp_06_2nd.ogg",70
Sample,100137,0,"07_sw_06.ogg",70
Sample,100344,0,"05_os_05.ogg",70
Sample,100344,0,"07_sw_02.ogg",70
Sample,100344,0,"06_d50_03.ogg",70
Sample,100448,0,"03_fp_04.ogg",70
Sample,100551,0,"02_sy_bass_02.ogg",70
Sample,100551,0,"10_drums_sd.ogg",70
Sample,100551,0,"05_os_04.ogg",70
Sample,100551,0,"07_sw_03.ogg",70
Sample,100551,0,"10_drums_kick.ogg",70
Sample,100551,0,"01_piano_4_09.ogg",70
Sample,100758,0,"07_sw_04.ogg",70
Sample,100758,0,"03_fp_03.ogg",70
Sample,100758,0,"06_d50_03.ogg",70
Sample,100758,0,"10_drums_kick.ogg",70
Sample,100758,0,"05_os_05.ogg",70
Sample,100862,0,"05_os_04.ogg",70
Sample,100965,0,"02_sy_bass_03.ogg",70
Sample,100965,0,"04a_pp_02.ogg",70
Sample,100965,0,"10_drums_roop.ogg",70
Sample,100965,0,"07_sw_08.ogg",70
Sample,100965,0,"01_piano_4_09.ogg",70
Sample,100965,0,"04b_pp_03.ogg",70
Sample,100965,0,"03_fp_05.ogg",70
Sample,100965,0,"06_d50_02.ogg",70
Sample,100965,0,"10_drums_kick.ogg",70
Sample,101068,0,"06_d50_03.ogg",70
Sample,101172,0,"07_sw_07.ogg",70
Sample,101172,0,"05_os_04.ogg",70
Sample,101172,0,"06_d50_02.ogg",70
Sample,101275,0,"06_d50_01.ogg",70
Sample,101275,0,"03_fp_04.ogg",70
Sample,101379,0,"06_d50_02.ogg",70
Sample,101379,0,"10_drums_sd.ogg",70
Sample,101379,0,"07_sw_06.ogg",70
Sample,101379,0,"02_sy_bass_03.ogg",70
Sample,101379,0,"05_os_03.ogg",70
Sample,101379,0,"10_drums_kick.ogg",70
Sample,101482,0,"06_d50_04.ogg",70
Sample,101586,0,"03_fp_03.ogg",70
Sample,101586,0,"01_piano_4_07.ogg",70
Sample,101586,0,"06_d50_02.ogg",70
Sample,101586,0,"05_os_04.ogg",70
Sample,101586,0,"07_sw_07.ogg",70
Sample,101689,0,"05_os_02.ogg",70
Sample,101689,0,"06_d50_01.ogg",70
Sample,101689,0,"07_sw_06.ogg",70
Sample,101793,0,"10_drums_kick.ogg",70
Sample,101793,0,"02_sy_bass_03.ogg",70
Sample,101793,0,"06_d50_02.ogg",70
Sample,101793,0,"03_fp_01.ogg",70
Sample,101896,0,"06_d50_03.ogg",70
Sample,102000,0,"05_os_04.ogg",70
Sample,102000,0,"06_d50_04.ogg",70
Sample,102000,0,"07_sw_05.ogg",70
Sample,102103,0,"03_fp_02.ogg",70
Sample,102103,0,"06_d50_03.ogg",70
Sample,102206,0,"10_drums_kick.ogg",70
Sample,102206,0,"02_sy_bass_03.ogg",70
Sample,102206,0,"07_sw_04.ogg",70
Sample,102206,0,"06_d50_06.ogg",70
Sample,102206,0,"01_piano_4_11.ogg",70
Sample,102206,0,"10_drums_sd.ogg",70
Sample,102206,0,"05_os_03.ogg",70
Sample,102310,0,"06_d50_05.ogg",70
Sample,102413,0,"06_d50_04.ogg",70
Sample,102413,0,"03_fp_03.ogg",70
Sample,102413,0,"05_os_04.ogg",70
Sample,102413,0,"07_sw_01.ogg",70
Sample,102517,0,"05_os_06.ogg",70
Sample,102517,0,"06_d50_03.ogg",70
Sample,102620,0,"10_drums_roop.ogg",70
Sample,102620,0,"02_sy_bass_04.ogg",70
Sample,102620,0,"10_drums_kick.ogg",70
Sample,102620,0,"04a_pp_04.ogg",70
Sample,102620,0,"03_fp_05.ogg",70
Sample,102620,0,"04b_pp_04.ogg",70
Sample,102620,0,"07_sw_04.ogg",70
Sample,102620,0,"01_piano_4_10.ogg",70
Sample,102724,0,"07_sw_05.ogg",70
Sample,102827,0,"06_d50_03.ogg",70
Sample,102827,0,"05_os_05.ogg",70
Sample,102827,0,"07_sw_06.ogg",70
Sample,102931,0,"07_sw_04.ogg",70
Sample,102931,0,"03_fp_04.ogg",70
Sample,103034,0,"10_drums_sd.ogg",70
Sample,103034,0,"05_os_04.ogg",70
Sample,103034,0,"01_piano_4_09.ogg",70
Sample,103034,0,"07_sw_08.ogg",70
Sample,103034,0,"02_sy_bass_04.ogg",70
Sample,103034,0,"10_drums_kick.ogg",70
Sample,103137,0,"07_sw_07.ogg",70
Sample,103241,0,"06_d50_03.ogg",70
Sample,103241,0,"03_fp_06.ogg",70
Sample,103241,0,"07_sw_06.ogg",70
Sample,103241,0,"05_os_05.ogg",70
Sample,103344,0,"05_os_02.ogg",70
Sample,103344,0,"07_sw_05.ogg",70
Sample,103448,0,"10_drums_kick.ogg",70
Sample,103448,0,"07_sw_04.ogg",70
Sample,103448,0,"01_piano_4_08.ogg",70
Sample,103448,0,"02_sy_bass_04.ogg",70
Sample,103448,0,"03_fp_05.ogg",70
Sample,103655,0,"06_d50_03.ogg",70
Sample,103655,0,"05_os_05.ogg",70
Sample,103655,0,"07_sw_05.ogg",70
Sample,103758,0,"03_fp_04.ogg",70
Sample,103862,0,"10_drums_sd.ogg",70
Sample,103862,0,"10_drums_kick.ogg",70
Sample,103862,0,"05_os_04.ogg",70
Sample,103862,0,"02_sy_bass_04.ogg",70
Sample,103862,0,"07_sw_06.ogg",70
Sample,103862,0,"01_piano_4_09.ogg",70
Sample,104068,0,"05_os_05.ogg",70
Sample,104068,0,"07_sw_04.ogg",70
Sample,104068,0,"03_fp_03.ogg",70
Sample,104068,0,"06_d50_03.ogg",70
Sample,104172,0,"05_os_04.ogg",70
Sample,104275,0,"04b_pp_05.ogg",70
Sample,104275,0,"04a_pp_03.ogg",70
Sample,104275,0,"06_d50_02.ogg",70
Sample,104275,0,"10_drums_kick.ogg",70
Sample,104275,0,"03_fp_05.ogg",70
Sample,104275,0,"01_piano_8_09.ogg",70
Sample,104275,0,"02_sy_bass_05.ogg",70
Sample,104275,0,"07_sw_08.ogg",70
Sample,104275,0,"10_drums_roop.ogg",70
Sample,104379,0,"06_d50_03.ogg",70
Sample,104482,0,"06_d50_02.ogg",70
Sample,104482,0,"01_piano_8_11.ogg",70
Sample,104482,0,"07_sw_07.ogg",70
Sample,104482,0,"05_os_04.ogg",70
Sample,104586,0,"06_d50_01.ogg",70
Sample,104586,0,"03_fp_04.ogg",70
Sample,104689,0,"05_os_03.ogg",70
Sample,104689,0,"10_drums_sd.ogg",70
Sample,104689,0,"02_sy_bass_05.ogg",70
Sample,104689,0,"07_sw_06.ogg",70
Sample,104689,0,"06_d50_02.ogg",70
Sample,104689,0,"01_piano_8_10.ogg",70
Sample,104689,0,"10_drums_kick.ogg",70
Sample,104793,0,"06_d50_04.ogg",70
Sample,104896,0,"07_sw_07.ogg",70
Sample,104896,0,"06_d50_02.ogg",70
Sample,104896,0,"05_os_04.ogg",70
Sample,104896,0,"01_piano_8_09.ogg",70
Sample,104896,0,"03_fp_03.ogg",70
Sample,105000,0,"06_d50_01.ogg",70
Sample,105000,0,"05_os_02.ogg",70
Sample,105000,0,"07_sw_06.ogg",70
Sample,105103,0,"03_fp_01.ogg",70
Sample,105103,0,"10_drums_kick.ogg",70
Sample,105103,0,"02_sy_bass_05.ogg",70
Sample,105103,0,"06_d50_02.ogg",70
Sample,105206,0,"06_d50_03.ogg",70
Sample,105310,0,"01_piano_8_11.ogg",70
Sample,105310,0,"10_drums_kick.ogg",70
Sample,105310,0,"06_d50_04.ogg",70
Sample,105310,0,"07_sw_05.ogg",70
Sample,105310,0,"05_os_04.ogg",70
Sample,105413,0,"06_d50_03.ogg",70
Sample,105413,0,"03_fp_02.ogg",70
Sample,105517,0,"02_sy_bass_05.ogg",70
Sample,105517,0,"06_d50_06.ogg",70
Sample,105517,0,"05_os_03.ogg",70
Sample,105517,0,"01_piano_8_10.ogg",70
Sample,105517,0,"07_sw_06.ogg",70
Sample,105517,0,"10_drums_kick.ogg",70
Sample,105517,0,"10_drums_sd.ogg",70
Sample,105620,0,"06_d50_05.ogg",70
Sample,105724,0,"03_fp_03.ogg",70
Sample,105724,0,"01_piano_8_09.ogg",70
Sample,105724,0,"10_drums_kick.ogg",70
Sample,105724,0,"06_d50_04.ogg",70
Sample,105724,0,"07_sw_01.ogg",70
Sample,105724,0,"05_os_04.ogg",70
Sample,105827,0,"06_d50_03.ogg",70
Sample,105827,0,"05_os_06.ogg",70
Sample,105827,0,"10_drums_kick.ogg",70
Sample,105931,0,"04a_pp_04.ogg",70
Sample,105931,0,"07_sw_06.ogg",70
Sample,105931,0,"10_drums_roop.ogg",70
Sample,105931,0,"02_sy_bass_05.ogg",70
Sample,105931,0,"04b_pp_05.ogg",70
Sample,105931,0,"03_fp_05.ogg",70
Sample,106034,0,"07_sw_07.ogg",70
Sample,106137,0,"07_sw_06.ogg",70
Sample,106137,0,"06_d50_03.ogg",70
Sample,106137,0,"01_piano_8_11.ogg",70
Sample,106137,0,"05_os_05.ogg",70
Sample,106241,0,"03_fp_04.ogg",70
Sample,106241,0,"07_sw_05.ogg",70
Sample,106344,0,"02_sy_bass_05.ogg",70
Sample,106344,0,"07_sw_04.ogg",70
Sample,106344,0,"01_piano_8_10.ogg",70
Sample,106344,0,"05_os_04.ogg",70
Sample,106551,0,"10_drums_kick.ogg",70
Sample,106551,0,"06_d50_03.ogg",70
Sample,106551,0,"01_piano_8_09.ogg",70
Sample,106551,0,"07_sw_05.ogg",70
Sample,106551,0,"05_os_05.ogg",70
Sample,106551,0,"03_fp_06.ogg",70
Sample,106655,0,"10_drums_kick.ogg",70
Sample,106655,0,"05_os_02.ogg",70
Sample,106758,0,"07_sw_06.ogg",70
Sample,106758,0,"02_sy_bass_05.ogg",70
Sample,106862,0,"08a_sy_bass_106.ogg",70
Sample,106862,0,"08b_sy_bass_106.ogg",70
Sample,106965,0,"08b_sy_bass_107.ogg",70
Sample,106965,0,"01_piano_8_08.ogg",70
Sample,106965,0,"05_os_05.ogg",70
Sample,106965,0,"07_sw_02.ogg",70
Sample,106965,0,"08a_sy_bass_107.ogg",70
Sample,106965,0,"06_d50_03.ogg",70
Sample,107068,0,"08b_sy_bass_108.ogg",70
Sample,107172,0,"08b_sy_bass_109.ogg",70
Sample,107172,0,"05_os_04.ogg",70
Sample,107172,0,"02_sy_bass_05.ogg",70
Sample,107172,0,"08a_sy_bass_109.ogg",70
Sample,107172,0,"07_sw_03.ogg",70
Sample,107172,0,"01_piano_8_09.ogg",70
Sample,107275,0,"08b_sy_bass_110.ogg",70
Sample,107275,0,"08a_sy_bass_110.ogg",70
Sample,107379,0,"05_os_05.ogg",70
Sample,107379,0,"07_sw_04.ogg",70
Sample,107379,0,"08a_sy_bass_111.ogg",70
Sample,107379,0,"08b_sy_bass_111.ogg",70
Sample,107482,0,"08a_sy_bass_112.ogg",70
Sample,107482,0,"08b_sy_bass_112.ogg",70
Sample,107482,0,"05_os_04.ogg",70
Sample,107586,0,"01_piano_0_06.ogg",70
Sample,107586,0,"04a_pp_01.ogg",70
Sample,107586,0,"08d1_sy_bass_01.ogg",70
Sample,107586,0,"02_sy_bass_05.ogg",70
Sample,107586,0,"08a_sy_bass_01.ogg",70
Sample,107586,0,"12_ws.ogg",70
Sample,107586,0,"10_drums_roop.ogg",70
Sample,107689,0,"08d1_sy_bass_02.ogg",70
Sample,107689,0,"08a_sy_bass_02.ogg",70
Sample,107793,0,"08a_sy_bass_03.ogg",70
Sample,107793,0,"08d1_sy_bass_03.ogg",70
Sample,107896,0,"08d1_sy_bass_04.ogg",70
Sample,107896,0,"08a_sy_bass_04.ogg",70
Sample,108000,0,"08d1_sy_bass_05.ogg",70
Sample,108000,0,"10_drums_sd.ogg",70
Sample,108000,0,"02_sy_bass_05.ogg",70
Sample,108000,0,"08a_sy_bass_05.ogg",70
Sample,108206,0,"08d1_sy_bass_06.ogg",70
Sample,108206,0,"08a_sy_bass_06.ogg",70
Sample,108310,0,"08a_sy_bass_07.ogg",70
Sample,108310,0,"08d1_sy_bass_07.ogg",70
Sample,108413,0,"02_sy_bass_05.ogg",70
Sample,108517,0,"08a_sy_bass_08.ogg",70
Sample,108517,0,"08d1_sy_bass_08.ogg",70
Sample,108620,0,"08d1_sy_bass_09.ogg",70
Sample,108620,0,"08a_sy_bass_09.ogg",70
Sample,108724,0,"08a_sy_bass_10.ogg",70
Sample,108724,0,"08d1_sy_bass_10.ogg",70
Sample,108827,0,"02_sy_bass_05.ogg",70
Sample,108827,0,"08a_sy_bass_11.ogg",70
Sample,108827,0,"08d1_sy_bass_11.ogg",70
